Data_Venda,Produto,Quantidade,Preco_Unitario,Categoria,Valor_Total
2021-03-29,Comedouro Duplo,4,112.72,Acessórios,450.88
2021-03-29,Petisco Natural,2,40.1,Alimentação,80.2
2021-03-30,Comedouro Duplo,8,17.64,Acessórios,141.12
2021-03-30,Brinquedo de Borracha,6,104.62,Brinquedos,627.72
2021-03-30,Brinquedo de Borracha,8,129.22,Brinquedos,1033.76
2021-03-30,Caminha Luxo,6,122.66,Conforto,735.96
2021-03-30,Caminha Luxo,4,221.11,Conforto,884.44
2021-03-30,Caminha Luxo,1,214.74,Conforto,214.74
2021-03-31,Coleira Ajustável,7,57.84,Acessórios,404.88
2021-03-31,Suplemento Vitamínico,1,183.15,Saúde,183.15
2021-03-31,Petisco Natural,3,211.04,Alimentação,633.12
2021-03-31,Petisco Natural,4,44.51,Alimentação,178.04
2021-04-01,Escova de Pelos,3,185.1,Cuidados,555.3
2021-04-01,Escova de Pelos,6,29.89,Cuidados,179.34
2021-04-02,Escova de Pelos,9,128.48,Cuidados,1156.32
2021-04-02,Areia Higiênica,7,119.78,Higiene,838.46
2021-04-02,Comedouro Duplo,9,132.23,Acessórios,1190.07
2021-04-02,Areia Higiênica,7,65.04,Higiene,455.28
2021-04-02,Ração Premium,6,88.93,Alimentação,533.58
2021-04-03,Comedouro Duplo,6,249.23,Acessórios,1495.38
2021-04-03,Caminha Luxo,6,237.9,Conforto,1427.4
2021-04-03,Caminha Luxo,9,210.15,Conforto,1891.35
2021-04-03,Ração Premium,1,139.49,Alimentação,139.49
2021-04-03,Coleira Ajustável,6,57.8,Acessórios,346.8
2021-04-03,Petisco Natural,6,34.63,Alimentação,207.78
2021-04-03,Brinquedo de Borracha,7,44.69,Brinquedos,312.83
2021-04-04,Shampoo Antipulgas,4,224.61,Higiene,898.44
2021-04-04,Caminha Luxo,4,125.71,Conforto,502.84
2021-04-04,Comedouro Duplo,9,104.51,Acessórios,940.59
2021-04-05,Coleira Ajustável,3,157.52,Acessórios,472.56
2021-04-05,Brinquedo de Borracha,9,235.31,Brinquedos,2117.79
2021-04-05,Caminha Luxo,5,22.26,Conforto,111.3
2021-04-05,Caminha Luxo,5,221.96,Conforto,1109.8
2021-04-05,Ração Premium,3,86.59,Alimentação,259.77
2021-04-05,Ração Premium,5,245.48,Alimentação,1227.4
2021-04-05,Brinquedo de Borracha,8,183.36,Brinquedos,1466.88
2021-04-06,Caminha Luxo,8,217.56,Conforto,1740.48
2021-04-06,Brinquedo de Borracha,9,66.49,Brinquedos,598.41
2021-04-06,Suplemento Vitamínico,5,197.27,Saúde,986.35
2021-04-06,Coleira Ajustável,1,230.09,Acessórios,230.09
2021-04-07,Areia Higiênica,2,35.72,Higiene,71.44
2021-04-07,Coleira Ajustável,7,112.17,Acessórios,785.19
2021-04-07,Areia Higiênica,6,240.3,Higiene,1441.8
2021-04-08,Areia Higiênica,2,208.37,Higiene,416.74
2021-04-08,Coleira Ajustável,2,163.66,Acessórios,327.32
2021-04-08,Petisco Natural,5,200.3,Alimentação,1001.5
2021-04-09,Escova de Pelos,4,182.87,Cuidados,731.48
2021-04-09,Suplemento Vitamínico,2,139.33,Saúde,278.66
2021-04-09,Coleira Ajustável,9,78.23,Acessórios,704.07
2021-04-09,Areia Higiênica,8,135.58,Higiene,1084.64
2021-04-09,Petisco Natural,8,79.06,Alimentação,632.48
2021-04-10,Suplemento Vitamínico,8,240.64,Saúde,1925.12
2021-04-10,Coleira Ajustável,3,222.27,Acessórios,666.81
2021-04-10,Brinquedo de Borracha,2,36.7,Brinquedos,73.4
2021-04-10,Suplemento Vitamínico,8,65.89,Saúde,527.12
2021-04-10,Coleira Ajustável,9,46.48,Acessórios,418.32
2021-04-10,Petisco Natural,7,11.35,Alimentação,79.45
2021-04-10,Petisco Natural,9,79.4,Alimentação,714.6
2021-04-11,Escova de Pelos,4,202.17,Cuidados,808.68
2021-04-11,Coleira Ajustável,1,129.92,Acessórios,129.92
2021-04-11,Comedouro Duplo,3,50.48,Acessórios,151.44
2021-04-11,Areia Higiênica,2,190.85,Higiene,381.7
2021-04-12,Escova de Pelos,9,100.16,Cuidados,901.44
2021-04-12,Caminha Luxo,4,38.8,Conforto,155.2
2021-04-12,Shampoo Antipulgas,1,106.13,Higiene,106.13
2021-04-12,Petisco Natural,5,57.57,Alimentação,287.85
2021-04-12,Caminha Luxo,7,103.39,Conforto,723.73
2021-04-13,Areia Higiênica,1,104.27,Higiene,104.27
2021-04-13,Comedouro Duplo,1,158.86,Acessórios,158.86
2021-04-13,Areia Higiênica,7,57.82,Higiene,404.74
2021-04-13,Ração Premium,8,90.44,Alimentação,723.52
2021-04-13,Petisco Natural,2,156.46,Alimentação,312.92
2021-04-13,Ração Premium,9,50.43,Alimentação,453.87
2021-04-13,Coleira Ajustável,1,137.12,Acessórios,137.12
2021-04-14,Brinquedo de Borracha,2,25.71,Brinquedos,51.42
2021-04-14,Suplemento Vitamínico,5,202.84,Saúde,1014.2
2021-04-14,Areia Higiênica,1,88.77,Higiene,88.77
2021-04-14,Petisco Natural,1,41.16,Alimentação,41.16
2021-04-14,Shampoo Antipulgas,7,218.63,Higiene,1530.41
2021-04-14,Escova de Pelos,4,249.18,Cuidados,996.72
2021-04-14,Petisco Natural,9,239.07,Alimentação,2151.63
2021-04-15,Caminha Luxo,5,11.67,Conforto,58.35
2021-04-15,Areia Higiênica,7,20.65,Higiene,144.55
2021-04-15,Escova de Pelos,5,106.29,Cuidados,531.45
2021-04-15,Comedouro Duplo,8,247.12,Acessórios,1976.96
2021-04-15,Escova de Pelos,6,33.45,Cuidados,200.7
2021-04-15,Caminha Luxo,8,198.49,Conforto,1587.92
2021-04-15,Suplemento Vitamínico,1,91.69,Saúde,91.69
2021-04-16,Ração Premium,6,71.59,Alimentação,429.54
2021-04-16,Comedouro Duplo,7,223.51,Acessórios,1564.57
2021-04-16,Brinquedo de Borracha,3,239.05,Brinquedos,717.15
2021-04-16,Brinquedo de Borracha,1,55.64,Brinquedos,55.64
2021-04-16,Brinquedo de Borracha,6,101.36,Brinquedos,608.16
2021-04-16,Ração Premium,5,33.1,Alimentação,165.5
2021-04-16,Petisco Natural,7,147.42,Alimentação,1031.94
2021-04-16,Shampoo Antipulgas,6,241.78,Higiene,1450.68
2021-04-17,Escova de Pelos,3,110.78,Cuidados,332.34
2021-04-17,Brinquedo de Borracha,1,44.87,Brinquedos,44.87
2021-04-18,Suplemento Vitamínico,7,18.91,Saúde,132.37
2021-04-18,Caminha Luxo,8,14.86,Conforto,118.88
2021-04-19,Petisco Natural,5,131.63,Alimentação,658.15
2021-04-19,Coleira Ajustável,4,163.22,Acessórios,652.88
2021-04-19,Comedouro Duplo,4,176.41,Acessórios,705.64
2021-04-19,Ração Premium,5,180.34,Alimentação,901.7
2021-04-19,Caminha Luxo,1,88.72,Conforto,88.72
2021-04-19,Escova de Pelos,6,142.16,Cuidados,852.96
2021-04-19,Shampoo Antipulgas,5,65.17,Higiene,325.85
2021-04-19,Areia Higiênica,6,161.06,Higiene,966.36
2021-04-19,Areia Higiênica,5,174.93,Higiene,874.65
2021-04-19,Brinquedo de Borracha,5,40.71,Brinquedos,203.55
2021-04-20,Suplemento Vitamínico,7,124.74,Saúde,873.18
2021-04-20,Petisco Natural,8,26.94,Alimentação,215.52
2021-04-20,Areia Higiênica,5,157.21,Higiene,786.05
2021-04-20,Escova de Pelos,5,211.22,Cuidados,1056.1
2021-04-21,Comedouro Duplo,6,206.28,Acessórios,1237.68
2021-04-21,Comedouro Duplo,6,63.35,Acessórios,380.1
2021-04-21,Shampoo Antipulgas,3,204.37,Higiene,613.11
2021-04-21,Petisco Natural,6,30.57,Alimentação,183.42
2021-04-22,Areia Higiênica,8,75.08,Higiene,600.64
2021-04-22,Coleira Ajustável,9,173.69,Acessórios,1563.21
2021-04-22,Comedouro Duplo,1,114.35,Acessórios,114.35
2021-04-22,Brinquedo de Borracha,1,33.93,Brinquedos,33.93
2021-04-22,Coleira Ajustável,2,197.49,Acessórios,394.98
2021-04-23,Ração Premium,5,21.85,Alimentação,109.25
2021-04-23,Brinquedo de Borracha,8,200.81,Brinquedos,1606.48
2021-04-23,Comedouro Duplo,8,183.89,Acessórios,1471.12
2021-04-23,Escova de Pelos,5,136.17,Cuidados,680.85
2021-04-23,Coleira Ajustável,4,112.3,Acessórios,449.2
2021-04-23,Brinquedo de Borracha,6,157.9,Brinquedos,947.4
2021-04-24,Suplemento Vitamínico,6,99.58,Saúde,597.48
2021-04-24,Petisco Natural,5,142.91,Alimentação,714.55
2021-04-24,Areia Higiênica,8,88.24,Higiene,705.92
2021-04-25,Caminha Luxo,6,87.48,Conforto,524.88
2021-04-25,Brinquedo de Borracha,2,84.81,Brinquedos,169.62
2021-04-25,Brinquedo de Borracha,7,219.97,Brinquedos,1539.79
2021-04-26,Comedouro Duplo,4,168.42,Acessórios,673.68
2021-04-26,Suplemento Vitamínico,9,81.48,Saúde,733.32
2021-04-26,Brinquedo de Borracha,3,84.98,Brinquedos,254.94
2021-04-26,Brinquedo de Borracha,6,172.31,Brinquedos,1033.86
2021-04-26,Areia Higiênica,7,109.49,Higiene,766.43
2021-04-27,Coleira Ajustável,5,237.55,Acessórios,1187.75
2021-04-27,Petisco Natural,3,57.39,Alimentação,172.17
2021-04-27,Brinquedo de Borracha,1,37.88,Brinquedos,37.88
2021-04-27,Shampoo Antipulgas,1,57.06,Higiene,57.06
2021-04-27,Areia Higiênica,1,132.08,Higiene,132.08
2021-04-27,Suplemento Vitamínico,3,118.87,Saúde,356.61
2021-04-27,Petisco Natural,1,241.68,Alimentação,241.68
2021-04-27,Suplemento Vitamínico,8,215.62,Saúde,1724.96
2021-04-28,Escova de Pelos,6,176.13,Cuidados,1056.78
2021-04-28,Escova de Pelos,4,137.9,Cuidados,551.6
2021-04-28,Shampoo Antipulgas,3,130.66,Higiene,391.98
2021-04-28,Shampoo Antipulgas,1,179.44,Higiene,179.44
2021-04-28,Suplemento Vitamínico,3,61.03,Saúde,183.09
2021-04-28,Petisco Natural,4,45.49,Alimentação,181.96
2021-04-28,Petisco Natural,7,199.28,Alimentação,1394.96
2021-04-28,Petisco Natural,4,27.79,Alimentação,111.16
2021-04-29,Ração Premium,6,66.95,Alimentação,401.7
2021-04-29,Brinquedo de Borracha,4,173.02,Brinquedos,692.08
2021-04-29,Areia Higiênica,8,16.38,Higiene,131.04
2021-04-29,Suplemento Vitamínico,7,180.04,Saúde,1260.28
2021-04-29,Areia Higiênica,9,244.26,Higiene,2198.34
2021-04-29,Coleira Ajustável,9,48.63,Acessórios,437.67
2021-04-29,Shampoo Antipulgas,6,98.91,Higiene,593.46
2021-04-29,Comedouro Duplo,3,169.11,Acessórios,507.33
2021-04-30,Coleira Ajustável,4,96.84,Acessórios,387.36
2021-04-30,Escova de Pelos,3,219.03,Cuidados,657.09
2021-04-30,Shampoo Antipulgas,7,224.56,Higiene,1571.92
2021-04-30,Areia Higiênica,1,214.89,Higiene,214.89
2021-05-01,Petisco Natural,2,185.8,Alimentação,371.6
2021-05-01,Escova de Pelos,8,220.63,Cuidados,1765.04
2021-05-01,Caminha Luxo,7,199.68,Conforto,1397.76
2021-05-01,Caminha Luxo,7,94.35,Conforto,660.45
2021-05-01,Comedouro Duplo,5,13.68,Acessórios,68.4
2021-05-01,Petisco Natural,8,49.89,Alimentação,399.12
2021-05-01,Comedouro Duplo,7,232.3,Acessórios,1626.1
2021-05-02,Brinquedo de Borracha,7,105.21,Brinquedos,736.47
2021-05-02,Areia Higiênica,3,170.4,Higiene,511.2
2021-05-02,Escova de Pelos,7,90.75,Cuidados,635.25
2021-05-02,Petisco Natural,9,47.25,Alimentação,425.25
2021-05-02,Escova de Pelos,6,71.03,Cuidados,426.18
2021-05-02,Comedouro Duplo,3,193.41,Acessórios,580.23
2021-05-02,Comedouro Duplo,9,83.11,Acessórios,747.99
2021-05-03,Escova de Pelos,2,18.54,Cuidados,37.08
2021-05-03,Coleira Ajustável,4,102.32,Acessórios,409.28
2021-05-03,Brinquedo de Borracha,6,226.69,Brinquedos,1360.14
2021-05-04,Suplemento Vitamínico,1,212.76,Saúde,212.76
2021-05-04,Escova de Pelos,9,159.75,Cuidados,1437.75
2021-05-04,Escova de Pelos,4,138.76,Cuidados,555.04
2021-05-04,Ração Premium,9,72.37,Alimentação,651.33
2021-05-05,Areia Higiênica,8,245.59,Higiene,1964.72
2021-05-05,Caminha Luxo,5,232.26,Conforto,1161.3
2021-05-05,Suplemento Vitamínico,5,147.09,Saúde,735.45
2021-05-05,Suplemento Vitamínico,8,104.09,Saúde,832.72
2021-05-06,Suplemento Vitamínico,3,96.43,Saúde,289.29
2021-05-06,Comedouro Duplo,5,187.03,Acessórios,935.15
2021-05-06,Areia Higiênica,8,234.02,Higiene,1872.16
2021-05-06,Shampoo Antipulgas,1,150.13,Higiene,150.13
2021-05-06,Shampoo Antipulgas,6,15.02,Higiene,90.12
2021-05-06,Ração Premium,8,175.67,Alimentação,1405.36
2021-05-06,Suplemento Vitamínico,8,160.52,Saúde,1284.16
2021-05-07,Comedouro Duplo,4,204.26,Acessórios,817.04
2021-05-07,Ração Premium,5,155.36,Alimentação,776.8
2021-05-07,Petisco Natural,2,194.35,Alimentação,388.7
2021-05-08,Petisco Natural,4,165.91,Alimentação,663.64
2021-05-08,Shampoo Antipulgas,7,63.94,Higiene,447.58
2021-05-08,Ração Premium,5,169.45,Alimentação,847.25
2021-05-09,Caminha Luxo,1,96.65,Conforto,96.65
2021-05-09,Suplemento Vitamínico,1,103.44,Saúde,103.44
2021-05-09,Ração Premium,3,117.96,Alimentação,353.88
2021-05-09,Caminha Luxo,7,157.23,Conforto,1100.61
2021-05-09,Ração Premium,2,193.71,Alimentação,387.42
2021-05-09,Caminha Luxo,7,172.94,Conforto,1210.58
2021-05-09,Areia Higiênica,5,187.01,Higiene,935.05
2021-05-09,Areia Higiênica,9,97.39,Higiene,876.51
2021-05-09,Caminha Luxo,2,204.13,Conforto,408.26
2021-05-10,Brinquedo de Borracha,2,44.53,Brinquedos,89.06
2021-05-10,Shampoo Antipulgas,6,97.22,Higiene,583.32
2021-05-10,Suplemento Vitamínico,4,144.62,Saúde,578.48
2021-05-10,Suplemento Vitamínico,3,115.72,Saúde,347.16
2021-05-10,Escova de Pelos,3,150.15,Cuidados,450.45
2021-05-10,Escova de Pelos,4,185.71,Cuidados,742.84
2021-05-11,Ração Premium,8,220.29,Alimentação,1762.32
2021-05-11,Caminha Luxo,8,246.28,Conforto,1970.24
2021-05-11,Ração Premium,5,157.69,Alimentação,788.45
2021-05-11,Suplemento Vitamínico,1,187.69,Saúde,187.69
2021-05-11,Suplemento Vitamínico,5,20.5,Saúde,102.5
2021-05-12,Comedouro Duplo,8,227.15,Acessórios,1817.2
2021-05-12,Suplemento Vitamínico,3,22.63,Saúde,67.89
2021-05-13,Brinquedo de Borracha,7,20.68,Brinquedos,144.76
2021-05-13,Petisco Natural,3,71.08,Alimentação,213.24
2021-05-13,Escova de Pelos,1,189.49,Cuidados,189.49
2021-05-13,Shampoo Antipulgas,6,21.4,Higiene,128.4
2021-05-13,Suplemento Vitamínico,4,181.11,Saúde,724.44
2021-05-13,Shampoo Antipulgas,3,157.36,Higiene,472.08
2021-05-13,Comedouro Duplo,2,114.72,Acessórios,229.44
2021-05-13,Shampoo Antipulgas,3,120.86,Higiene,362.58
2021-05-14,Coleira Ajustável,2,105.92,Acessórios,211.84
2021-05-14,Caminha Luxo,4,179.14,Conforto,716.56
2021-05-14,Suplemento Vitamínico,7,148.09,Saúde,1036.63
2021-05-14,Ração Premium,7,118.61,Alimentação,830.27
2021-05-14,Areia Higiênica,9,141.38,Higiene,1272.42
2021-05-15,Comedouro Duplo,7,135.04,Acessórios,945.28
2021-05-15,Suplemento Vitamínico,4,24.96,Saúde,99.84
2021-05-15,Shampoo Antipulgas,9,139.64,Higiene,1256.76
2021-05-15,Shampoo Antipulgas,4,113.66,Higiene,454.64
2021-05-15,Escova de Pelos,6,79.87,Cuidados,479.22
2021-05-15,Suplemento Vitamínico,1,245.83,Saúde,245.83
2021-05-15,Escova de Pelos,1,138.98,Cuidados,138.98
2021-05-15,Shampoo Antipulgas,7,244.62,Higiene,1712.34
2021-05-16,Caminha Luxo,2,173.0,Conforto,346.0
2021-05-16,Coleira Ajustável,7,25.93,Acessórios,181.51
2021-05-16,Areia Higiênica,7,239.11,Higiene,1673.77
2021-05-17,Coleira Ajustável,6,102.8,Acessórios,616.8
2021-05-17,Petisco Natural,8,188.08,Alimentação,1504.64
2021-05-17,Shampoo Antipulgas,7,221.29,Higiene,1549.03
2021-05-18,Petisco Natural,8,42.47,Alimentação,339.76
2021-05-18,Petisco Natural,7,179.49,Alimentação,1256.43
2021-05-18,Areia Higiênica,7,175.24,Higiene,1226.68
2021-05-18,Brinquedo de Borracha,2,187.93,Brinquedos,375.86
2021-05-18,Areia Higiênica,1,178.84,Higiene,178.84
2021-05-18,Ração Premium,1,196.93,Alimentação,196.93
2021-05-19,Shampoo Antipulgas,2,100.01,Higiene,200.02
2021-05-19,Petisco Natural,1,12.83,Alimentação,12.83
2021-05-19,Petisco Natural,6,237.77,Alimentação,1426.62
2021-05-20,Comedouro Duplo,1,68.88,Acessórios,68.88
2021-05-20,Areia Higiênica,5,38.81,Higiene,194.05
2021-05-20,Shampoo Antipulgas,8,208.02,Higiene,1664.16
2021-05-20,Shampoo Antipulgas,8,159.07,Higiene,1272.56
2021-05-21,Ração Premium,5,65.83,Alimentação,329.15
2021-05-21,Petisco Natural,6,220.89,Alimentação,1325.34
2021-05-21,Coleira Ajustável,7,154.95,Acessórios,1084.65
2021-05-21,Comedouro Duplo,3,218.61,Acessórios,655.83
2021-05-21,Caminha Luxo,9,139.04,Conforto,1251.36
2021-05-21,Suplemento Vitamínico,7,168.11,Saúde,1176.77
2021-05-21,Brinquedo de Borracha,9,197.45,Brinquedos,1777.05
2021-05-21,Petisco Natural,2,198.02,Alimentação,396.04
2021-05-22,Suplemento Vitamínico,3,181.18,Saúde,543.54
2021-05-22,Coleira Ajustável,8,135.41,Acessórios,1083.28
2021-05-23,Suplemento Vitamínico,9,173.6,Saúde,1562.4
2021-05-23,Areia Higiênica,2,229.35,Higiene,458.7
2021-05-23,Areia Higiênica,7,132.46,Higiene,927.22
2021-05-23,Petisco Natural,1,28.98,Alimentação,28.98
2021-05-23,Petisco Natural,6,48.77,Alimentação,292.62
2021-05-23,Ração Premium,7,126.32,Alimentação,884.24
2021-05-23,Ração Premium,2,84.57,Alimentação,169.14
2021-05-23,Escova de Pelos,4,65.54,Cuidados,262.16
2021-05-23,Brinquedo de Borracha,9,229.67,Brinquedos,2067.03
2021-05-23,Coleira Ajustável,9,21.19,Acessórios,190.71
2021-05-24,Comedouro Duplo,8,237.81,Acessórios,1902.48
2021-05-24,Caminha Luxo,1,202.91,Conforto,202.91
2021-05-24,Suplemento Vitamínico,8,190.33,Saúde,1522.64
2021-05-24,Coleira Ajustável,2,190.88,Acessórios,381.76
2021-05-24,Petisco Natural,5,16.32,Alimentação,81.6
2021-05-24,Escova de Pelos,3,75.9,Cuidados,227.7
2021-05-25,Coleira Ajustável,1,59.23,Acessórios,59.23
2021-05-25,Areia Higiênica,1,98.36,Higiene,98.36
2021-05-25,Escova de Pelos,5,229.42,Cuidados,1147.1
2021-05-26,Suplemento Vitamínico,1,177.53,Saúde,177.53
2021-05-26,Areia Higiênica,1,72.41,Higiene,72.41
2021-05-26,Caminha Luxo,7,118.89,Conforto,832.23
2021-05-26,Areia Higiênica,6,113.79,Higiene,682.74
2021-05-26,Caminha Luxo,5,71.29,Conforto,356.45
2021-05-26,Ração Premium,7,27.52,Alimentação,192.64
2021-05-26,Escova de Pelos,2,126.87,Cuidados,253.74
2021-05-26,Coleira Ajustável,7,58.72,Acessórios,411.04
2021-05-26,Coleira Ajustável,3,55.27,Acessórios,165.81
2021-05-26,Petisco Natural,7,190.11,Alimentação,1330.77
2021-05-27,Coleira Ajustável,7,126.48,Acessórios,885.36
2021-05-27,Shampoo Antipulgas,4,153.6,Higiene,614.4
2021-05-27,Escova de Pelos,2,234.7,Cuidados,469.4
2021-05-27,Brinquedo de Borracha,7,47.44,Brinquedos,332.08
2021-05-27,Comedouro Duplo,8,169.88,Acessórios,1359.04
2021-05-27,Ração Premium,4,102.89,Alimentação,411.56
2021-05-27,Areia Higiênica,6,113.67,Higiene,682.02
2021-05-28,Shampoo Antipulgas,1,101.22,Higiene,101.22
2021-05-28,Brinquedo de Borracha,1,108.64,Brinquedos,108.64
2021-05-28,Areia Higiênica,1,103.52,Higiene,103.52
2021-05-28,Escova de Pelos,7,199.3,Cuidados,1395.1
2021-05-28,Caminha Luxo,6,16.23,Conforto,97.38
2021-05-28,Escova de Pelos,6,102.66,Cuidados,615.96
2021-05-29,Areia Higiênica,1,193.29,Higiene,193.29
2021-05-29,Brinquedo de Borracha,3,191.25,Brinquedos,573.75
2021-05-30,Petisco Natural,5,120.79,Alimentação,603.95
2021-05-30,Ração Premium,2,78.33,Alimentação,156.66
2021-05-30,Ração Premium,5,221.36,Alimentação,1106.8
2021-05-30,Petisco Natural,7,160.36,Alimentação,1122.52
2021-05-30,Areia Higiênica,3,112.55,Higiene,337.65
2021-05-31,Brinquedo de Borracha,8,33.67,Brinquedos,269.36
2021-05-31,Comedouro Duplo,5,117.74,Acessórios,588.7
2021-05-31,Petisco Natural,9,15.47,Alimentação,139.23
2021-05-31,Comedouro Duplo,2,201.28,Acessórios,402.56
2021-05-31,Escova de Pelos,6,140.53,Cuidados,843.18
2021-05-31,Petisco Natural,1,196.21,Alimentação,196.21
2021-05-31,Ração Premium,5,11.26,Alimentação,56.3
2021-06-01,Suplemento Vitamínico,3,190.99,Saúde,572.97
2021-06-01,Ração Premium,3,136.17,Alimentação,408.51
2021-06-01,Caminha Luxo,3,49.74,Conforto,149.22
2021-06-01,Coleira Ajustável,6,97.53,Acessórios,585.18
2021-06-02,Areia Higiênica,2,84.51,Higiene,169.02
2021-06-02,Ração Premium,4,219.89,Alimentação,879.56
2021-06-02,Shampoo Antipulgas,2,13.67,Higiene,27.34
2021-06-02,Ração Premium,9,145.35,Alimentação,1308.15
2021-06-03,Suplemento Vitamínico,6,211.31,Saúde,1267.86
2021-06-03,Escova de Pelos,6,185.45,Cuidados,1112.7
2021-06-03,Brinquedo de Borracha,3,90.26,Brinquedos,270.78
2021-06-03,Ração Premium,3,246.17,Alimentação,738.51
2021-06-03,Coleira Ajustável,8,48.21,Acessórios,385.68
2021-06-04,Comedouro Duplo,5,30.39,Acessórios,151.95
2021-06-04,Brinquedo de Borracha,7,224.29,Brinquedos,1570.03
2021-06-04,Escova de Pelos,5,84.85,Cuidados,424.25
2021-06-04,Petisco Natural,1,57.74,Alimentação,57.74
2021-06-05,Shampoo Antipulgas,4,107.81,Higiene,431.24
2021-06-05,Areia Higiênica,1,15.61,Higiene,15.61
2021-06-06,Coleira Ajustável,9,137.04,Acessórios,1233.36
2021-06-06,Areia Higiênica,6,207.68,Higiene,1246.08
2021-06-06,Suplemento Vitamínico,9,184.69,Saúde,1662.21
2021-06-06,Areia Higiênica,3,139.12,Higiene,417.36
2021-06-06,Suplemento Vitamínico,1,202.77,Saúde,202.77
2021-06-06,Escova de Pelos,3,119.76,Cuidados,359.28
2021-06-06,Areia Higiênica,1,195.95,Higiene,195.95
2021-06-07,Suplemento Vitamínico,8,247.43,Saúde,1979.44
2021-06-07,Caminha Luxo,5,168.08,Conforto,840.4
2021-06-08,Ração Premium,6,156.39,Alimentação,938.34
2021-06-08,Caminha Luxo,1,207.81,Conforto,207.81
2021-06-08,Comedouro Duplo,2,144.03,Acessórios,288.06
2021-06-08,Petisco Natural,5,56.51,Alimentação,282.55
2021-06-09,Areia Higiênica,4,235.08,Higiene,940.32
2021-06-09,Coleira Ajustável,6,158.49,Acessórios,950.94
2021-06-09,Comedouro Duplo,5,166.7,Acessórios,833.5
2021-06-09,Suplemento Vitamínico,6,228.06,Saúde,1368.36
2021-06-09,Caminha Luxo,2,14.66,Conforto,29.32
2021-06-09,Ração Premium,5,224.94,Alimentação,1124.7
2021-06-09,Areia Higiênica,1,170.97,Higiene,170.97
2021-06-10,Caminha Luxo,3,179.05,Conforto,537.15
2021-06-10,Suplemento Vitamínico,8,23.67,Saúde,189.36
2021-06-10,Petisco Natural,1,243.0,Alimentação,243.0
2021-06-10,Escova de Pelos,1,194.88,Cuidados,194.88
2021-06-10,Suplemento Vitamínico,9,114.08,Saúde,1026.72
2021-06-10,Coleira Ajustável,2,241.04,Acessórios,482.08
2021-06-11,Caminha Luxo,1,26.22,Conforto,26.22
2021-06-11,Areia Higiênica,9,78.37,Higiene,705.33
2021-06-11,Areia Higiênica,3,37.31,Higiene,111.93
2021-06-11,Petisco Natural,6,24.91,Alimentação,149.46
2021-06-11,Shampoo Antipulgas,5,244.15,Higiene,1220.75
